Property_id,lat,lng,addr_street,suburb,price,property_type,year,bedrooms,bathrooms,parking_space,Shopping_center_id,Distance_to_sc,Train_station_id,Distance_to_train_station,travel_min_to_CBD,Hospital_id,Distance_to_hospital,Supermarket_id,Distance_to_supermaket,Over_ave_price
6613,-37.779811,144.844483,31 Ernest Street,SUNSHINE,7480000,house,2013,2,1,1,SC_102,1.0,20021,1.4092,25,hospital_174,1.0784,S_080,1.0222,True
12616,-37.688081,144.76290500000005,2/67 Victoria Road,SYDENHAM,2619000,house,2013,3,1,1,SC_048,5.3394,20000,1.7595,39,hospital_057,9.2525,S_163,1.1521,False
79535,-37.989527,145.170021,106 Kingsclere Avenue,KEYSBOROUGH,11200000,house,2016,3,2,2,SC_057,0.4595,19889,2.2714,51,hospital_096,0.4649,S_079,0.4488,True
2826,-37.810586,144.884196,139 Williamstown Road,YARRAVILLE,5915000,house,2011,3,1,1,SC_043,2.7446,19996,0.7733,15,hospital_056,1.9509,S_201,1.6358,False
51167,-37.785197,145.141871,28 Nathan Street,DONCASTER,10660000,house,2014,4,2,1,SC_091,1.4128,19898,3.9476,0,hospital_194,2.6915,S_188,1.5849,True
88739,-37.949056,145.030755,29 Haynes Street,HIGHETT,5600000,house,2013,2,1,1,SC_079,0.9057,19872,0.9784,41,hospital_058,1.7372,S_214,0.8588,False
65543,-37.777133,145.324798,1 Landara Court,MOOROOLBARK,6600000,house,2015,3,2,2,SC_084,2.3193,19877,1.3813,0,hospital_113,3.132,S_168,2.0855,False
51065,-37.775471,145.109227,22 Madeleine Street,DONCASTER,16235000,house,2014,3,1,1,SC_009,1.8751,19935,4.7371,26,hospital_194,0.578,S_046,0.4704,True
32583,-37.730569,145.00776299999995,303 Tyler Street,PRESTON,6650000,house,2014,4,2,2,SC_103,1.1265,20011,0.5012,0,hospital_139,1.6806,S_085,0.8496,False
1103,-37.802017,144.891086,5 Errol Street,FOOTSCRAY,5742000,house,2009,2,1,0,SC_043,2.763,20024,0.064,17,hospital_056,1.0785,S_201,0.6252,False
27469,-37.60144806,144.9238129,61 Axminster Drive,CRAIGIEBURN,6720000,house,2009,4,2,2,SC_016,1.2983,40221,1.7209,45,hospital_104,5.4904,S_178,1.2226,True
21335,-37.77089,144.95103899999995,50 Munro Street,BRUNSWICK,17850000,house,2016,3,1,2,SC_011,3.3263,19969,0.8151,0,hospital_102,1.1685,S_074,0.7982,True
22786,-37.750827,144.95375,41 Shaftsbury Street,COBURG,8630000,house,2010,4,2,1,SC_030,2.0753,19966,0.8189,0,hospital_084,0.5473,S_173,1.4294,False
27069,-37.578674,144.937279,5 Bowman Glen,CRAIGIEBURN,3744000,house,2011,3,2,1,SC_005,1.5533,40221,2.6307,45,hospital_104,8.1541,S_178,1.7304,False
63638,-37.805739,145.290046,16/375 Dorset Road,CROYDON,6538000,house,2016,3,1,1,SC_022,0.9613,19878,1.4162,0,hospital_164,3.0386,S_055,0.8758,False
30478,-37.775975,144.98921399999998,9 Elizabeth Street,NORTHCOTE,15300000,house,2014,2,1,1,SC_103,4.2031,20017,0.3909,0,hospital_035,2.1915,S_138,2.3648,True
31236,-37.760057,144.997379,40 Shaftesbury Parade,THORNBURY,18340000,house,2009,5,2,2,SC_103,2.3142,20015,0.4511,0,hospital_035,0.9744,S_105,1.1416,True
61799,-37.819755,145.233799,32 Caroline Street,RINGWOOD,7650000,house,2016,3,1,1,SC_032,0.8942,19902,0.6049,0,hospital_105,1.2592,S_190,0.9717,True
70220,-37.868055,145.078852,6 Meaden Street,ASHBURTON,17170000,house,2015,3,1,3,SC_042,1.5182,19847,0.0766,37,hospital_098,0.7041,S_112,1.3223,True
73244,-37.866916,145.277485,20 Springfield Road,BORONIA,13968000,house,2016,3,1,2,SC_049,4.0824,19869,0.941,0,hospital_049,0.6648,S_024,0.8536,True
25032,-37.605698,144.924377,10 Ramsbury Street,CRAIGIEBURN,3800000,house,2010,5,2,2,SC_110,1.6012,40221,1.7256,45,hospital_104,5.0213,S_005,1.5268,False
31155,-37.75951004,145.02410890000004,337 Rossmoyne Street,THORNBURY,4824000,house,2009,4,2,2,SC_001,1.8156,19932,2.1348,21,hospital_039,0.7273,S_219,1.8299,False
17112,-37.699754,144.919262,35 Salisbury Street,GLENROY,7168000,house,2012,2,1,2,SC_010,3.2608,20032,0.5619,32,hospital_184,4.8981,S_209,0.8109,True
27369,-37.575339,144.928085,6 Elmville Place,CRAIGIEBURN,4700000,house,2010,4,3,2,SC_005,0.6789,40221,3.2394,45,hospital_104,8.4158,S_178,2.1418,True
26416,-37.61037827,144.9180756,3 Waterdale Rise,CRAIGIEBURN,5040000,house,2009,4,2,2,SC_016,1.984,40221,2.4217,45,hospital_104,4.4929,S_005,2.2843,True
54050,-37.816081,145.041132,12 Haines Street,HAWTHORN,11250000,house,2016,3,1,1,SC_083,0.69,19904,0.7278,21,hospital_086,0.9691,S_208,0.6601,False
59471,-37.810342,145.195781,16 Rye Street,MITCHAM,6678000,house,2013,3,2,2,SC_088,1.7409,19900,0.9169,0,hospital_010,0.1484,S_202,2.2891,False
61915,-37.81865311,145.2382355,4 Heathmont Road,RINGWOOD,4050000,house,2008,3,1,2,SC_032,1.0571,19902,0.8712,0,hospital_105,0.9386,S_190,1.0501,False
92594,-37.9932518,145.09243769999995,105 Warren Road,PARKDALE,4080000,house,2008,3,1,1,SC_003,2.4801,19864,1.4135,41,hospital_001,1.7444,S_003,1.6846,False
94742,-37.903134,145.04880500000004,13 Parker Street,ORMOND,13034000,house,2013,4,2,2,SC_041,2.2218,19941,0.8074,35,hospital_126,2.5999,S_015,1.8451,True
54145,-37.81863900000001,145.023346,16 Connell Street,HAWTHORN,8640000,house,2012,2,1,1,SC_083,1.0957,19905,0.3569,18,hospital_086,0.6702,S_208,1.0754,False
80887,-37.98368835,145.2042389,17 Hopetoun Street,DANDENONG,2277000,house,2009,3,1,0,SC_112,1.0225,19888,0.8487,54,hospital_119,1.3019,S_183,0.8503,False
27205,-37.597576,144.912019,51 Balyang Way,CRAIGIEBURN,5225000,house,2016,4,2,2,SC_016,0.5472,40221,2.8007,45,hospital_104,5.9595,S_178,1.9792,True
93433,-38.002143,145.08260900000005,5 George Street,MORDIALLOC,21590000,house,2011,4,2,2,SC_003,3.4983,19863,0.6637,44,hospital_001,1.5426,S_119,0.7492,True
38628,-37.76951218,145.0326691,15 Abercorn Avenue,IVANHOE,8580000,house,2009,2,1,2,SC_001,0.8221,19932,0.7933,21,hospital_039,0.7038,S_219,0.8087,False
86712,-37.903749,145.006876,4 Oakwood Avenue,BRIGHTON,10307000,house,2010,2,1,2,SC_023,4.4047,19952,0.396,20,hospital_013,0.9979,S_151,0.3217,False
51566,-37.782167,145.10418700000002,6 Rhonda Street,DONCASTER,10576000,house,2011,4,2,1,SC_091,1.9947,19896,4.1493,0,hospital_194,1.3814,S_046,1.2891,True
948,-37.800325,144.892628,38 Victoria Street,FOOTSCRAY,4600000,house,2014,2,1,1,SC_043,2.836,20024,0.2631,17,hospital_003,0.9523,S_201,0.4757,False
29178,-37.770789,145.00903,1/184 Separation Street,NORTHCOTE,11025000,house,2016,2,2,1,SC_001,2.9004,19929,0.9374,16,hospital_035,0.8831,S_105,2.2458,False
47526,-37.71504,145.160543,8 Adecroft Court,ELTHAM,6636000,house,2012,3,2,2,SC_051,4.606,19987,1.1324,44,hospital_075,4.9398,S_194,0.224,False
93346,-38.00155258,145.1024323,40 Treeby Boulevard,MORDIALLOC,5350000,house,2008,3,1,2,SC_003,3.5838,19863,1.4116,44,hospital_001,2.8673,S_119,1.5597,False
8731,-37.75732422,144.7869415,Lot 3008 Furlong Road,CAIRNLEA,2640000,house,2009,4,3,2,SC_107,3.7962,20002,1.8044,33,hospital_057,2.4508,S_159,0.2851,False
16958,-37.712687,144.927004,29 Cardinal Road,GLENROY,8400000,house,2014,4,2,2,SC_030,2.9938,20033,0.7593,30,hospital_184,3.8203,S_209,0.79,True
63728,-37.806798,145.286201,18 Taylors Road,CROYDON,6240000,house,2012,4,2,2,SC_022,0.9014,19878,1.3573,0,hospital_164,2.6942,S_055,0.7897,False
61244,-37.829818,145.21354499999995,127 Heatherdale Road,RINGWOOD,7725000,house,2010,3,1,2,SC_032,2.3263,19901,1.2177,0,hospital_008,2.4783,S_040,2.3965,True
66613,-37.781136,145.340388,68 Blue Ridge Drive,MOOROOLBARK,12835000,house,2014,5,2,2,SC_084,3.4592,19877,2.4947,0,hospital_113,2.4805,S_081,2.4935,True
39422,-37.684075,145.058096,103 BETULA AVENUE,BUNDOORA,7500000,house,2010,3,1,3,SC_062,4.3402,19984,3.7521,34,hospital_041,0.9275,S_155,1.6528,True
14217,-37.753683,144.891023,2A Deakin Street,ESSENDON,10574000,house,2014,2,1,1,SC_052,2.1749,20037,2.2308,20,hospital_184,1.7707,S_197,1.9915,False
72198,-37.845789,145.25038700000005,21 Sydney Road,BAYSWATER,6765000,house,2015,3,1,2,SC_032,4.1377,19870,1.6244,0,hospital_002,1.8994,S_139,1.4842,True
29514,-37.780788,145.003962,16 Jessie Street,NORTHCOTE,12920000,house,2010,2,1,0,SC_001,3.6238,19928,0.4165,13,hospital_029,2.0011,S_060,2.9344,True
21914,-37.737291,144.95713600000005,13 Bourke Street,COBURG,16000000,house,2014,4,2,1,SC_030,0.8226,19964,0.6543,0,hospital_084,1.874,S_172,0.8627,True
96674,-38.003415,145.271943,25 Mulguthrie Court,HALLAM,5005000,house,2014,4,2,2,SC_077,2.0827,19885,1.6059,59,hospital_069,4.1691,S_212,0.5704,True
22102,-37.736416,144.97468700000005,17 Tanderum Drive,COBURG,9750000,house,2014,5,2,2,SC_030,2.2079,19964,1.0915,0,hospital_144,2.2479,S_173,1.0145,True
46971,-37.706266,145.164495,3 Abersham Court,ELTHAM,9035000,house,2014,3,3,2,SC_051,3.6529,19987,1.6773,44,hospital_075,5.1649,S_194,1.128,True
36071,-37.677763,145.041483,91 Bickley Avenue,THOMASTOWN,3950000,house,2013,3,1,3,SC_062,4.8453,20007,2.4138,0,hospital_041,2.4294,S_228,2.2279,False
13270,-37.698977,144.755253,54 Chris Court,HILLSIDE,3465000,house,2013,3,2,2,SC_048,3.9719,20000,1.6842,39,hospital_057,8.608,S_163,0.6162,False
16087,-37.703913,144.881378,43 Waratah Ave,TULLAMARINE,5265000,house,2015,3,1,2,SC_010,1.2381,20032,3.1575,32,hospital_184,4.7553,S_198,2.8838,True
32399,-37.744954,145.01959499999995,24A Cynga Street,PRESTON,8160000,house,2010,3,1,1,SC_047,1.1829,20013,1.7125,0,hospital_035,2.2505,S_105,1.5614,True
1554,-37.79378300000001,144.895183,98 Droop Street,FOOTSCRAY,15680000,house,2015,4,1,1,SC_011,2.2384,20024,1.0243,17,hospital_003,0.56,S_201,0.8141,True
50130,-37.773381,145.100983,3 Darryl Street,BULLEEN,6777000,house,2010,3,1,2,SC_009,1.1736,19935,3.9838,26,hospital_193,1.2521,S_046,1.1456,False
83668,-37.85689163,145.00375369999998,20 Jessamine Avenue,PRAHRAN,16650000,house,2009,4,2,0,SC_066,1.3933,19957,1.0342,11,hospital_012,0.5047,S_115,0.9937,True
36536,-37.663761,145.023795,65 Edmondson Street,LALOR,4200000,house,2013,4,1,2,SC_062,5.6019,20006,0.6265,0,hospital_053,1.5012,S_229,0.4918,False
76609,-37.918246,145.14131899999995,16 Murdo Road,CLAYTON,10200000,house,2015,3,1,2,SC_073,4.1406,19915,1.9608,39,hospital_065,1.7231,S_169,2.1695,True
1026,-37.796756,144.887681,42 Sydney Street,FOOTSCRAY,7728000,house,2010,2,1,0,SC_043,2.3278,20023,0.5994,19,hospital_056,0.424,S_201,1.0113,False
33528,-37.707935,145.032893,10 Merino Street,RESERVOIR,5550000,house,2010,3,1,3,SC_047,3.4155,20009,2.0587,0,hospital_025,1.3531,S_225,1.9248,False
6392,-37.7933,144.83248999999995,2/22 Benjamin Street,SUNSHINE,6400000,house,2013,3,2,1,SC_102,1.2251,20021,0.5314,25,hospital_174,1.7375,S_080,1.2998,False
7621,-37.734897,144.823903,7 Leavesdon Avenue,KEALBA,8194000,house,2016,3,1,3,SC_107,1.6813,20002,2.3747,33,hospital_005,2.955,S_222,1.9072,True
30262,-37.780993,145.00293200000004,6 Edward Street,NORTHCOTE,3113000,house,2016,4,2,0,SC_001,3.7161,19928,0.3281,13,hospital_035,2.0588,S_060,2.8607,False
85950,-37.924669,144.999257,10 Whyte Street,BRIGHTON,28900000,house,2013,4,3,2,SC_046,3.8082,19950,0.9099,24,hospital_156,1.5871,S_009,1.0889,True
13624,-37.75513077,144.9046936,1 McCarron Parade,ESSENDON,4590000,house,2008,4,2,2,SC_082,2.3552,20037,1.0172,20,hospital_184,1.4287,S_197,1.285,False
77503,-37.925886,145.170717,14 Glengariff Drive,MULGRAVE,4095000,house,2016,4,3,2,SC_073,2.5617,19913,3.0352,44,hospital_161,3.983,S_067,1.9246,False
92407,-37.983424,145.09069,7 Houston Street,MENTONE,6720000,house,2016,2,2,1,SC_003,1.3758,19864,1.6562,41,hospital_001,1.7595,S_003,1.1887,False
73531,-37.844918,145.304007,31 Beresford Drive,BORONIA,7200000,house,2011,4,2,2,SC_022,5.4237,19869,2.4422,0,hospital_049,2.7161,S_042,2.458,True
40572,-37.703307,145.047026,4 Parkview Crescent,BUNDOORA,2224000,house,2010,1,1,0,SC_047,4.1899,19983,3.1908,31,hospital_037,0.9196,S_155,0.8597,False
93019,-37.99840164,145.07698059999996,23 Herbert Street,PARKDALE,13200000,house,2009,4,2,3,SC_003,3.2155,19864,0.5953,41,hospital_001,0.9392,S_119,1.371,True
30891,-37.753507,144.991998,19 Rennie Street,THORNBURY,12291000,house,2013,3,1,2,SC_103,1.7803,20014,0.6036,0,hospital_035,1.7439,S_105,1.0592,True
57929,-37.824097,145.142547,28 Myrtle Grove,BLACKBURN,31500000,house,2016,4,2,2,SC_037,1.8566,19897,0.4033,0,hospital_060,1.5457,S_018,0.9168,True
58251,-37.830793,145.164372,6 Peak Court,BLACKBURN,7710000,house,2011,3,1,2,SC_002,1.4161,19899,1.4636,0,hospital_060,0.7679,S_066,0.5604,False
69674,-37.861264,145.09968999999995,2 Barrington Drive,ASHWOOD,13906000,house,2014,3,1,2,SC_042,1.9289,19848,1.6142,36,hospital_089,0.6475,S_112,0.777,True
56770,-37.84614563,145.1002045,50 Somers Street,BURWOOD,10400000,house,2009,5,2,2,SC_042,3.5559,19849,1.8331,34,hospital_089,1.3634,S_112,2.3292,False
15860,-37.744811,144.890453,8a Vaynor Street,NIDDRIE,10035000,house,2012,3,2,2,SC_082,1.7955,20037,2.5863,20,hospital_184,1.317,S_197,1.7614,False
70051,-37.866762,145.070253,4 Oliver Street,ASHBURTON,18900000,house,2014,4,2,2,SC_042,2.2078,19837,0.6866,21,hospital_108,0.8322,S_112,2.066,True
61306,-37.79666,145.241261,14 Sunhill Avenue,RINGWOOD,3640000,house,2010,3,1,0,SC_032,2.0994,19879,1.8763,0,hospital_105,1.6195,S_157,1.2171,False
32370,-37.734981,145.002989,23 West Street,PRESTON,12750000,house,2015,3,1,1,SC_103,0.5205,20012,0.465,0,hospital_139,1.9864,S_085,0.2398,True
60847,-37.841731,145.20056,6 Carlinga Drive,VERMONT,8750000,house,2015,3,1,1,SC_088,3.1024,19900,2.7464,0,hospital_008,2.4622,S_202,2.918,False
1718,-37.81922913,144.8478699,12 Stenhouse Avenue,BROOKLYN,3969000,house,2009,2,1,0,SC_033,0.8344,20022,2.5891,21,hospital_056,4.4499,S_056,1.8029,False
42306,-37.76125336,145.06004330000005,49A Mount Street,EAGLEMONT,1216000,house,2009,4,3,2,SC_017,0.9647,19935,0.4688,26,hospital_046,0.3878,S_100,0.774,False
39765,-37.70593643,145.06510930000005,158 Greenwood Drive,BUNDOORA,6120000,house,2009,3,1,1,SC_047,4.7502,19984,1.7378,34,hospital_037,0.831,S_155,1.2099,False
73565,-37.85255814,145.28639219999997,332 Dorset Road,BORONIA,6720000,house,2009,3,1,0,SC_049,5.0387,19869,0.8962,0,hospital_049,1.1634,S_024,1.0279,True
30734,-37.75688553,145.01184080000004,140a Flinders Street,THORNBURY,4968000,house,2009,3,1,2,SC_103,2.1136,20014,1.1855,0,hospital_035,0.7573,S_105,0.9701,False
14743,-37.761699,144.89457,7 May Street,ABERFELDIE,16800000,house,2016,5,3,2,SC_085,1.3857,20037,2.0059,20,hospital_068,1.6751,S_049,1.3636,True
26198,-37.589079,144.902476,27 Aston Street,CRAIGIEBURN,4277000,house,2012,3,2,1,SC_016,1.0872,40221,3.8715,45,hospital_104,7.0392,S_178,2.834,False
40695,-37.707068,145.056229,47 Greenwood Drive,BUNDOORA,7254000,house,2014,3,1,1,SC_047,4.1816,19983,2.3959,31,hospital_037,0.5976,S_155,0.9393,True
37376,-37.651324,145.027221,39-41 Wedge Street,EPPING,18750000,house,2015,3,1,2,SC_062,5.1367,20005,0.2817,0,hospital_053,0.9459,S_229,1.8574,True
66634,-37.772493,145.32177099999996,7 Daymar Drive,MOOROOLBARK,5467000,house,2013,3,2,2,SC_084,1.7392,19877,1.594,0,hospital_113,3.1323,S_168,1.5222,False
96853,-38.014149,145.28011999999995,42 Eleanore Crescent,HALLAM,6780000,house,2013,4,3,3,SC_077,2.9634,19885,0.9913,59,hospital_069,2.8421,S_212,1.645,True
56841,-37.844711,145.100607,66 Somers Street,BURWOOD,13950000,house,2014,3,1,1,SC_037,3.4413,19849,1.9241,34,hospital_089,1.5245,S_112,2.4927,True
90896,-37.970605,145.036559,6 Weatherall Road,CHELTENHAM,13200000,house,2013,5,3,2,SC_079,2.4228,19866,1.6397,37,hospital_055,1.714,S_023,2.0966,True
34074,-37.728566,145.02536,185 Albert Street,RESERVOIR,7560000,house,2015,4,2,2,SC_047,1.1941,20011,1.9887,0,hospital_025,2.0314,S_225,0.5037,True
2545,-37.80982971,144.8804474,86 Coronation Street,KINGSVILLE,6138000,house,2008,4,1,1,SC_043,2.4526,20023,0.9906,19,hospital_056,1.9263,S_201,1.8461,False
45622,-37.699133,145.12035500000005,House 17/143 St Helena Road,GREENSBOROUGH,10855000,house,2016,3,2,3,SC_051,4.4796,19985,1.1938,38,hospital_075,1.4401,S_210,1.6277,True
58506,-37.82920900000001,145.183765,11 Eugenia Street,NUNAWADING,12883000,house,2016,3,1,1,SC_088,1.1603,19899,1.2355,0,hospital_010,2.2769,S_202,0.8877,True
90223,-37.971517,145.077708,2 Remer Court,CHELTENHAM,11025000,house,2015,3,1,1,SC_003,0.9975,19865,1.5932,39,hospital_109,1.0253,S_003,1.3991,True
75916,-37.89788818,145.0969696,20 Tamar Grove,OAKLEIGH,6480000,house,2009,1,1,0,SC_087,1.7136,19917,0.8095,34,hospital_166,0.8055,S_026,1.6284,False
57130,-37.822844,145.076663,2 Hopetoun Avenue,CANTERBURY,27040000,house,2015,4,2,2,SC_099,1.6463,19893,0.4407,0,hospital_064,2.9496,S_160,1.4419,True
34361,-37.69615200000001,145.019499,23 Keon Parade,RESERVOIR,3600000,house,2013,4,2,2,SC_047,4.8148,20008,0.6858,0,hospital_139,3.0411,S_228,2.6137,False
64046,-37.779657,145.304138,26 Bambra Street,CROYDON,7420000,house,2016,4,2,2,SC_084,2.5446,19877,0.9219,0,hospital_113,4.872,S_224,2.5617,False
57315,-37.81955719,145.0726929,46 Alexandra Avenue,CANTERBURY,6500000,house,2008,4,2,0,SC_099,1.3945,19892,0.8089,0,hospital_064,2.4621,S_113,1.6271,False
83765,-37.8535613,144.9976646,26 Ann Street,WINDSOR,23290000,house,2012,4,2,1,SC_066,0.7845,19957,0.5672,11,hospital_012,0.1551,S_115,0.9075,True
87591,-37.930694,144.994532,3 Bolton Avenue,HAMPTON,14760000,house,2014,3,2,2,SC_046,3.9694,19950,0.6653,24,hospital_036,1.5351,S_088,0.9876,True
61046,-37.82353,145.22551399999998,1/12 Surrey Street,RINGWOOD,11866000,house,2016,3,1,3,SC_032,1.2343,19902,0.9035,0,hospital_105,2.0707,S_040,1.3199,True
49547,-37.80751038,145.0678711,49 Gordon Street,BALWYN,13500000,house,2008,4,2,2,SC_099,2.0637,19892,2.0466,0,hospital_064,1.7258,S_137,1.628,True
48980,-37.81323242,145.0971832,12 Westminster Street,BALWYN,6096000,house,2008,3,2,0,SC_020,2.2599,19896,1.0071,0,hospital_117,1.6795,S_136,1.0769,False
57940,-37.81635666,145.1490479,29 O'Hara Street,BLACKBURN,6736000,house,2009,3,1,1,SC_002,2.0003,19898,0.4221,0,hospital_060,1.9489,S_018,1.6836,False
51406,-37.77730942,145.1088409,41 Timber Ridge,DONCASTER,6630000,house,2009,3,1,1,SC_091,1.8602,19896,4.6974,0,hospital_194,0.7144,S_046,0.6161,False
25936,-37.609062,144.923465,21 Brecon Nook,CRAIGIEBURN,3497000,house,2010,3,2,1,SC_110,1.8862,40221,1.9278,45,hospital_104,4.6425,S_005,1.8292,False
64670,-37.788957,145.27213899999995,56 Stirling Road,CROYDON,6930000,house,2010,2,1,2,SC_022,1.4823,19878,1.0363,0,hospital_164,2.5494,S_181,1.1056,False
49230,-37.812392,145.098127,21 Clapham Street,BALWYN,2560000,house,2016,4,2,2,SC_020,2.2075,19896,1.0184,0,hospital_117,1.5935,S_136,0.9601,False
35415,-37.70906448,145.00178530000005,66B Barry Street,RESERVOIR,10350000,house,2008,2,1,1,SC_103,3.3974,20009,0.6932,0,hospital_139,1.0019,S_030,2.7928,True
76982,-37.925878,145.112735,73 Eva Street,CLAYTON,7645000,house,2013,3,1,2,SC_087,4.9871,19915,0.6977,39,hospital_076,0.8263,S_169,0.5168,True
92825,-37.99290300000001,145.094869,17 Waratah Avenue,MORDIALLOC,7320000,house,2012,3,1,2,SC_003,2.4765,19864,1.6268,41,hospital_001,1.9495,S_119,1.8335,False
62999,-37.827391,145.25824699999995,51 Coven Avenue,HEATHMONT,8110000,house,2015,4,2,2,SC_032,3.0582,19871,1.2083,0,hospital_164,2.1977,S_139,1.8934,True
25368,-37.574527,144.917582,13B Huntington Drive,CRAIGIEBURN,3245000,house,2016,2,1,1,SC_005,0.2532,40221,3.7925,45,hospital_104,8.4827,S_178,2.607,False
96992,-38.002522,145.280629,64 Fitzgerald Road,HALLAM,3195000,house,2010,3,2,1,SC_077,2.8508,19885,1.9431,59,hospital_069,3.7439,S_212,1.336,False
77250,-37.934367,145.101163,49 Dalbeattie Drive,CLARINDA,5302000,house,2012,3,2,2,SC_003,4.228,19915,2.0137,39,hospital_076,2.207,S_170,1.6471,False
22897,-37.747456,144.956432,5 Deakin Street,COBURG,13860000,house,2014,3,2,3,SC_030,1.7649,19965,0.8325,0,hospital_084,0.7591,S_172,1.008,True
65908,-37.767114,145.321244,182 Hayrick Lane,MOOROOLBARK,9632000,house,2016,3,2,2,SC_084,1.1872,19877,2.1116,0,hospital_113,3.0068,S_168,0.9273,True
31676,-37.73449,145.03188,10 Oak Street,PRESTON,7070000,house,2014,3,1,2,SC_047,0.4724,20011,2.6507,0,hospital_090,1.8293,S_225,1.1019,False
34349,-37.7121,145.005718,23 Barton Street,RESERVOIR,10860000,house,2015,3,1,2,SC_103,3.0774,20010,0.5444,0,hospital_139,0.9085,S_225,2.4778,True
7247,-37.745883,144.771204,16 Guest Ave,ALBANVALE,4200000,house,2011,3,1,2,SC_048,2.9834,20002,2.5417,33,hospital_057,4.1431,S_070,0.5793,False
17573,-37.700637,144.93372,66 Hubert Avenue,GLENROY,8768000,house,2016,2,1,1,SC_030,3.8201,20032,1.5166,32,hospital_184,5.2793,S_004,0.8371,True
65356,-37.80478400000001,145.315785,4 Wannan Court,KILSYTH,11560000,house,2016,3,2,2,SC_022,2.9458,19877,2.25,0,hospital_164,5.3043,S_224,0.5614,True
70418,-37.883716,145.105757,1 Yambie Avenue,CHADSTONE,33300000,house,2010,4,2,2,SC_042,1.4393,19840,1.2557,28,hospital_166,1.7303,S_026,1.9115,True
53975,-37.817957,145.019802,1/11 Hill Street,HAWTHORN,7055000,house,2014,2,1,1,SC_083,1.4161,19905,0.5095,18,hospital_086,0.9894,S_208,1.3949,False
33734,-37.710145,145.013976,122 McMahon Road,RESERVOIR,4800000,house,2015,3,1,2,SC_103,3.4439,20009,0.4656,0,hospital_139,1.6271,S_225,2.0951,False
64316,-37.803179,145.269397,34-36 Montana Parade,CROYDON,19210000,house,2016,5,3,3,SC_022,1.2868,19878,1.309,0,hospital_164,1.3169,S_182,1.1667,True
28486,-37.803515,144.990042,13 Sturt Street,COLLINGWOOD,9380000,house,2013,2,1,0,SC_008,2.0047,19976,0.345,10,hospital_170,0.9308,S_175,0.5385,False
93426,-38.01341248,145.0899353,5 Coleman Lane,ASPENDALE,12400000,house,2010,3,2,2,SC_003,4.7073,19863,0.786,44,hospital_001,2.9472,S_119,0.6608,True
40958,-37.70558548,145.0597534,6 Norwood Crt,BUNDOORA,4160000,house,2008,3,1,1,SC_047,4.4925,19984,2.2,34,hospital_037,0.4777,S_155,0.8793,False
85470,-37.88489600000001,145.012363,28 Murray Street,ELSTERNWICK,11778000,house,2015,2,1,1,SC_023,2.8494,19954,1.0074,17,hospital_079,0.2226,S_193,0.6061,False
41292,-37.710823,145.051759,9 Rumney Lane,BUNDOORA,10880000,house,2014,4,2,2,SC_047,3.618,19983,2.2808,31,hospital_025,1.0196,S_155,1.3769,True
20014,-37.798847,144.971048,108 Faraday Street,CARLTON,9870000,house,2012,3,1,0,SC_008,1.4509,19843,1.3687,7,hospital_188,0.4914,S_200,0.6118,False
53867,-37.813092,144.994582,87 York Street,RICHMOND,11480000,house,2014,3,2,1,SC_068,1.991,19978,0.3463,7,hospital_172,0.4199,S_076,0.3982,True
